employee_tag,transaction_type,amount,time,device_id
T-6039,Transfer,12221.6,2025-11-11 13:04:00,D-134
T-7825,Purchase,6233.19,2025-11-13 21:21:00,D-190
T-6937,Purchase,6221.91,2025-11-03 22:43:00,D-331
T-9664,Deposit,3954.97,2025-11-12 10:00:00,D-110
T-5520,Purchase,1884.56,2025-11-15 23:18:00,D-314
T-5540,Purchase,2644.11,2025-11-13 14:10:00,D-384
T-9283,,7426.08,2025-11-05 06:50:00,D-467
T-9061,Transfer,5846.65,2025-11-13 08:32:00,D-265
T-8853,Transfer,1048.47,2025-11-13 20:50:00,D-166
T-9157,Withdrawal,1426.98,2025-11-04 20:57:00,D-212
T-9466,Purchase,2229.78,2025-11-08 15:52:00,D-220
T-5114,Purchase,813.35,2025-11-07 03:39:00,D-152
T-9478,Purchase,,2025-11-06 09:41:00,D-301
T-9195,Purchase,8028.11,2025-11-11 09:28:00,D-442
T-5391,Transfer,9892.65,2025-11-10 22:18:00,
T-7840,Purchase,3196.7,2025-11-06 15:25:00,D-151
T-7322,Purchase,,2025-11-12 19:53:00,D-226
T-6927,Deposit,1966.56,2025-11-14 06:35:00,D-123
T-7515,Transfer,2588.56,2025-11-08 15:38:00,D-166
T-7390,,7916.7,2025-11-05 00:11:00,D-256
T-8317,Withdrawal,1015.03,2025-11-15 21:34:00,D-249
T-9988,Deposit,,2025-11-10 07:38:00,D-363
T-9156,Transfer,4457.44,2025-11-04 22:30:00,D-282
T-6678,,846.61,2025-11-15 08:14:00,
T-8149,Deposit,8030.25,2025-11-10 16:41:00,D-310
T-5214,Transfer,3451.52,2025-11-14 11:15:00,D-362
T-6927,Purchase,2808.13,2025-11-03 13:05:00,D-150
T-6584,Deposit,455.75,2025-11-05 18:12:00,D-467
T-8259,Purchase,4227.81,2025-11-01 01:30:00,D-268
T-8779,Purchase,326.22,2025-11-03 00:12:00,D-375
T-5615,Withdrawal,2105.94,2025-11-01 11:33:00,D-433
T-9461,Withdrawal,12461.7,2025-11-11 20:15:00,D-428
T-7990,Withdrawal,4849.51,2025-11-07 17:22:00,D-477
T-9061,Withdrawal,3348.71,2025-11-14 11:01:00,D-184
T-5750,Deposit,28832.76,2025-11-10 09:53:00,D-131
T-8587,Withdrawal,1487.5,2025-11-12 15:49:00,D-496
T-6834,Transfer,10788.16,2025-11-11 05:41:00,
T-8918,Transfer,,2025-11-14 12:36:00,D-286
T-7772,Withdrawal,5374.33,2025-11-13 18:50:00,D-447
T-7681,Withdrawal,,2025-11-14 00:05:00,D-201
T-8263,,2979.79,2025-11-07 09:13:00,D-487
T-7515,Purchase,2737.87,2025-11-08 12:29:00,D-494
T-8489,Purchase,2386.49,2025-11-14 05:43:00,D-206
T-9470,Transfer,794.31,2025-11-10 02:53:00,D-397
T-9825,Purchase,923.87,2025-11-08 19:41:00,D-312
T-7840,Transfer,4936.64,2025-11-12 08:34:00,D-339
T-9968,,5125.04,2025-11-03 22:29:00,D-470
T-9418,Purchase,346.01,2025-11-09 23:39:00,D-468
T-7825,Purchase,1453.38,2025-11-10 03:09:00,D-258
T-8081,Transfer,,2025-11-05 10:06:00,D-292
T-5596,Purchase,2488.44,2025-11-06 13:50:00,D-272
T-9376,Purchase,,2025-11-03 15:06:00,D-308
T-8116,Purchase,683.78,2025-11-03 04:02:00,D-275
T-5774,Withdrawal,4343.87,2025-11-14 09:44:00,D-181
T-5277,Purchase,1034.38,2025-11-12 02:34:00,D-464
T-8853,Withdrawal,401.32,2025-11-01 07:07:00,D-122
T-8912,Deposit,16157.99,2025-11-08 00:59:00,D-268
T-5941,Purchase,339.65,2025-11-10 04:56:00,D-207
T-7332,Transfer,4664.71,2025-11-10 19:00:00,D-313
T-9968,Deposit,7090.87,2025-11-04 12:46:00,D-150
T-7608,Withdrawal,5571.71,2025-11-05 09:24:00,D-278
T-8298,Purchase,875.45,2025-11-02 01:45:00,D-220
T-5832,Purchase,243.63,2025-11-13 19:31:00,D-115
T-5277,Purchase,2507.18,2025-11-09 06:15:00,D-326
T-6584,Purchase,756.92,2025-11-07 05:00:00,D-238
T-5774,Withdrawal,,2025-11-06 18:33:00,D-203
T-6478,Withdrawal,7086.82,2025-11-12 16:43:00,D-136
T-9988,Purchase,4135.31,2025-11-12 01:17:00,D-202
T-9988,Withdrawal,2741.58,2025-11-08 10:45:00,D-215
T-5608,Deposit,2857.24,2025-11-14 20:07:00,D-342
T-8318,Transfer,3420.89,2025-11-03 05:21:00,
T-8081,Purchase,257.67,2025-11-11 09:26:00,D-391
T-5838,Purchase,2772.65,2025-11-13 20:45:00,D-218
T-5352,Transfer,2204.05,2025-11-06 23:18:00,
T-5201,Withdrawal,3083.39,2025-11-01 12:21:00,D-153
T-9466,Withdrawal,714.62,2025-11-15 03:40:00,D-279
T-7442,Purchase,,2025-11-08 02:15:00,D-197
T-8741,Purchase,1504.7,2025-11-06 17:05:00,D-164
T-7322,Purchase,6277.94,2025-11-11 00:29:00,D-424
T-6200,Transfer,1981.31,2025-11-07 09:14:00,D-144
T-5187,Purchase,459.57,2025-11-02 01:42:00,D-162
T-8198,Purchase,6605.7,2025-11-14 00:28:00,D-128
T-6882,Withdrawal,,2025-11-01 05:41:00,D-182
T-9900,,,2025-11-11 20:04:00,
T-6304,Purchase,244.72,2025-11-09 14:21:00,D-351
T-6478,Purchase,559.39,2025-11-10 12:51:00,D-332
T-6381,Transfer,1968.42,2025-11-07 17:07:00,D-424
T-5887,Purchase,205.59,2025-11-02 04:10:00,D-177
T-5596,Deposit,1850.17,2025-11-14 22:55:00,D-344
T-6381,Purchase,4438.41,2025-11-15 07:25:00,
T-6937,Purchase,2593.45,2025-11-13 16:56:00,D-422
T-5993,Withdrawal,3904.69,2025-11-01 03:02:00,D-221
T-8666,Purchase,,2025-11-01 08:30:00,D-205
T-8489,Transfer,909.14,2025-11-02 20:21:00,D-114
T-7332,Withdrawal,565.53,2025-11-07 06:48:00,D-307
T-8081,Withdrawal,1196.05,2025-11-03 04:49:00,D-263
T-9957,Transfer,3325.77,2025-11-15 10:54:00,D-321
T-6200,Deposit,812.15,2025-11-13 10:37:00,
T-8522,Purchase,432.84,2025-11-02 15:51:00,D-277
T-7256,Purchase,3119.24,2025-11-01 00:21:00,D-327
T-9900,Transfer,18592.09,2025-11-09 13:46:00,D-199
T-9651,,1493.98,2025-11-05 15:47:00,D-300
T-9255,Transfer,622.55,2025-11-08 13:02:00,D-139
T-8240,Transfer,5991.65,2025-11-07 18:36:00,D-247
T-5706,Purchase,1864.38,2025-11-14 09:28:00,D-177
T-6297,Withdrawal,685.41,2025-11-10 01:29:00,D-485
T-7786,Withdrawal,1320.64,2025-11-04 14:32:00,D-402
T-7710,Transfer,1125.39,2025-11-10 14:18:00,D-249
T-8522,Purchase,799.23,2025-11-09 17:27:00,D-185
T-6161,Deposit,,2025-11-10 12:59:00,D-468
T-8222,,,2025-11-09 02:33:00,D-273
T-9697,Purchase,1730.27,2025-11-11 06:34:00,D-198
T-7646,Withdrawal,707.65,2025-11-13 14:14:00,D-269
T-5201,Purchase,805.81,2025-11-07 07:49:00,D-427
T-8702,Purchase,1213.44,2025-11-11 11:42:00,D-167
T-9452,Purchase,3561.72,2025-11-02 00:47:00,D-299
T-6927,Transfer,19036.61,2025-11-03 21:20:00,D-123
T-6228,Transfer,1011.83,2025-11-10 00:55:00,D-292
T-6937,Purchase,494.89,2025-11-14 02:21:00,D-481
T-5691,,408.04,2025-11-04 19:07:00,D-263
T-9376,Withdrawal,453.44,2025-11-03 06:27:00,D-352
T-7861,Purchase,4524.32,2025-11-06 18:05:00,D-330
T-9651,Withdrawal,,2025-11-07 12:11:00,D-324
T-5126,Transfer,806.14,2025-11-02 18:57:00,D-381
T-8715,,7135.48,2025-11-07 12:57:00,D-479
T-6897,Deposit,426.22,2025-11-01 04:38:00,D-216
T-9205,Purchase,2352.4,2025-11-15 15:24:00,D-226
T-9968,Purchase,6447.12,2025-11-13 16:38:00,D-131
T-6559,Deposit,1882.08,2025-11-11 14:50:00,D-404
T-5755,Purchase,1207.53,2025-11-15 14:53:00,D-235
T-8298,Purchase,1511.87,2025-11-05 16:16:00,D-450
T-9567,Purchase,767.45,2025-11-09 06:25:00,D-330
T-9392,Purchase,554.31,2025-11-08 18:49:00,D-436
T-9994,Purchase,4127.12,2025-11-15 21:32:00,D-288
T-9067,Transfer,836.19,2025-11-03 16:11:00,D-109
T-9567,Purchase,,2025-11-02 05:34:00,D-139
T-9245,Purchase,2705.29,2025-11-02 00:46:00,D-250
T-6200,Transfer,4644.41,2025-11-08 07:22:00,
T-6937,Purchase,312.52,2025-11-03 10:48:00,D-257
T-7766,Purchase,1014.07,2025-11-15 10:55:00,D-162
T-6136,Purchase,1167.55,2025-11-08 10:34:00,D-370
T-5201,Purchase,1687.53,2025-11-02 11:52:00,D-298
T-5615,Transfer,5808.16,2025-11-06 19:46:00,
T-9674,Purchase,572.39,2025-11-05 14:42:00,D-209
T-9180,Purchase,2983.11,2025-11-05 09:04:00,D-392
T-6529,Withdrawal,,2025-11-15 15:32:00,D-166
T-5500,Purchase,450.4,2025-11-12 15:26:00,D-332
T-9674,Purchase,314.38,2025-11-14 16:12:00,
T-5974,Transfer,5731.61,2025-11-13 14:36:00,D-264
T-8701,Purchase,1596.36,2025-11-02 06:15:00,D-361
T-8750,Withdrawal,1611.72,2025-11-02 16:32:00,D-426
T-9034,Withdrawal,6970.58,2025-11-01 00:51:00,D-140
T-8700,Transfer,1247.73,2025-11-03 04:51:00,D-496
T-7515,Transfer,4630.17,2025-11-12 06:08:00,D-451
T-8666,Purchase,,2025-11-04 13:38:00,D-345
T-8116,Withdrawal,1389.94,2025-11-13 03:53:00,D-280
T-5688,Withdrawal,404.69,2025-11-15 10:34:00,D-131
T-8489,Purchase,3970.34,2025-11-02 02:26:00,
T-6381,Purchase,3216.14,2025-11-10 08:31:00,D-297
T-9821,Purchase,2776.25,2025-11-05 21:23:00,D-203
T-5214,Purchase,2329.71,2025-11-15 08:10:00,D-226
T-5114,Withdrawal,3042.28,2025-11-03 09:19:00,
T-6990,Transfer,764.49,2025-11-02 19:41:00,D-280
T-7710,,,2025-11-06 21:06:00,D-253
T-5126,Transfer,2277.43,2025-11-02 19:13:00,D-173
T-6304,Withdrawal,3101.66,2025-11-06 22:28:00,D-454
T-8290,Transfer,3316.66,2025-11-11 11:49:00,D-143
T-8149,,5097.55,2025-11-01 23:33:00,D-155
T-9255,,,2025-11-14 15:37:00,D-286
T-8918,Withdrawal,1244.88,2025-11-12 02:19:00,D-285
T-5018,Purchase,622.23,2025-11-09 19:50:00,D-288
T-6882,Purchase,,2025-11-10 15:10:00,D-175
T-8701,Purchase,365.2,2025-11-06 06:45:00,D-356
T-8912,Purchase,232.83,2025-11-15 08:49:00,
T-8750,Purchase,2213.84,2025-11-01 09:46:00,D-136
T-9442,Purchase,717.97,2025-11-02 07:59:00,D-312
T-9456,Withdrawal,3947.97,2025-11-11 01:51:00,D-142
T-6787,Purchase,882.18,2025-11-14 21:20:00,D-483
T-8318,Purchase,9121.32,2025-11-01 03:11:00,D-333
T-7681,Deposit,2439.16,2025-11-05 20:26:00,D-157
T-8587,Purchase,1980.48,2025-11-12 10:05:00,D-228
T-8702,Purchase,1570.05,2025-11-05 06:21:00,D-115
T-5688,Transfer,,2025-11-10 11:11:00,D-402
T-9466,Deposit,389.25,2025-11-12 08:15:00,D-420
T-9988,Withdrawal,1021.5,2025-11-03 03:05:00,D-377
T-6605,Purchase,6883.98,2025-11-06 14:47:00,D-226
T-5887,Withdrawal,,2025-11-02 11:30:00,D-132
T-6395,Transfer,1828.45,2025-11-05 09:08:00,D-394
T-7251,Purchase,,2025-11-11 05:26:00,D-184
T-6466,Purchase,423.51,2025-11-12 21:44:00,D-303
T-8198,,7393.64,2025-11-08 17:07:00,D-172
T-6605,Deposit,9814.12,2025-11-14 06:16:00,D-492
T-8345,Transfer,1722.09,2025-11-15 19:02:00,D-203
T-9664,Purchase,4444.07,2025-11-09 04:54:00,D-192
T-9418,Purchase,3211.61,2025-11-08 08:03:00,
T-5750,Deposit,2373.77,2025-11-13 07:07:00,D-415
T-7786,Purchase,1754.29,2025-11-12 14:17:00,D-114
T-9466,Transfer,1194.93,2025-11-06 04:26:00,D-163
T-9452,Withdrawal,330.19,2025-11-14 03:16:00,D-247
T-6176,Purchase,2614.82,2025-11-06 21:44:00,D-474
T-8750,Withdrawal,527.72,2025-11-15 16:30:00,D-458
T-7744,Transfer,4635.83,2025-11-07 23:11:00,D-243
T-7167,Purchase,708.36,2025-11-11 18:50:00,D-139
T-5941,Purchase,1258.9,2025-11-12 18:07:00,D-142
T-6605,,1992.33,2025-11-14 00:32:00,D-264
T-9994,Purchase,2598.73,2025-11-13 10:16:00,D-402
T-5201,Purchase,3946.98,2025-11-11 20:28:00,D-179
T-5277,Purchase,4853.58,2025-11-10 22:11:00,D-435
T-5706,,540.51,2025-11-04 09:30:00,D-257
T-6584,Purchase,2190.45,2025-11-10 08:51:00,D-416
T-5309,Purchase,3162.19,2025-11-06 07:00:00,D-477
T-9854,Withdrawal,1296.87,2025-11-08 11:49:00,D-139
T-8318,Deposit,2605.92,2025-11-01 13:05:00,D-376
T-6161,Withdrawal,5241.01,2025-11-06 04:29:00,D-254
T-8918,Purchase,266.15,2025-11-01 02:39:00,D-405
T-9674,Deposit,314.12,2025-11-15 16:29:00,D-314
T-5596,Purchase,770.28,2025-11-12 16:32:00,D-278
T-7766,Purchase,7069.06,2025-11-03 05:34:00,D-113
T-6494,Transfer,555.43,2025-11-10 23:03:00,
T-5114,Withdrawal,,2025-11-13 18:56:00,D-149
T-9988,Purchase,1110.71,2025-11-05 17:42:00,D-469
T-8299,Deposit,9344.64,2025-11-15 13:59:00,
T-6478,,,2025-11-01 05:23:00,D-162
T-9026,,6227.89,2025-11-03 18:03:00,D-374
T-9417,Purchase,1032.94,2025-11-07 16:17:00,D-406
T-5018,Deposit,4577.3,2025-11-01 06:18:00,D-418
T-8116,Transfer,,2025-11-09 11:42:00,D-248
T-9961,Withdrawal,5279.33,2025-11-03 22:20:00,D-238
T-8080,Withdrawal,694.53,2025-11-10 17:45:00,D-240
T-5114,Purchase,277.02,2025-11-08 02:11:00,D-387
T-8081,Purchase,844.49,2025-11-14 18:08:00,D-391
T-8222,,452.32,2025-11-15 11:25:00,D-161
T-8116,Withdrawal,4579.78,2025-11-04 23:11:00,
T-9466,Transfer,7140.05,2025-11-04 07:03:00,D-421
T-5238,Purchase,1539.37,2025-11-15 08:39:00,D-441
T-5688,,1040.06,2025-11-12 16:54:00,D-169
T-8345,Purchase,,2025-11-07 14:06:00,D-308
T-5201,Purchase,531.37,2025-11-06 08:50:00,D-171
T-9456,Transfer,4685.44,2025-11-11 22:25:00,D-467
T-5755,Transfer,12317.42,2025-11-12 01:09:00,D-400
T-5187,Purchase,1520.62,2025-11-10 02:33:00,D-239
T-7646,Deposit,8094.55,2025-11-02 06:46:00,D-469
T-9961,Purchase,869.08,2025-11-14 20:27:00,D-447
T-5540,Deposit,1579.41,2025-11-12 21:47:00,D-241
T-7408,Deposit,700.7,2025-11-10 18:50:00,D-353
T-9376,,1285.06,2025-11-04 09:36:00,D-467
T-8701,Purchase,956.55,2025-11-04 22:10:00,D-176
T-9061,Withdrawal,1582.88,2025-11-01 22:19:00,
T-5750,Transfer,1468.15,2025-11-07 16:23:00,
T-6494,Deposit,,2025-11-12 13:38:00,D-393
T-6400,,5604.96,2025-11-14 20:06:00,D-435
T-8149,Transfer,2357.22,2025-11-01 01:25:00,D-242
T-5391,Purchase,1820.1,2025-11-04 09:43:00,D-497
T-9245,Purchase,,2025-11-06 07:04:00,D-386
T-8080,Withdrawal,,2025-11-07 02:43:00,D-148
T-8666,Transfer,8047.76,2025-11-07 12:06:00,D-140
T-7256,Withdrawal,799.67,2025-11-15 00:48:00,D-471
T-5688,Deposit,,2025-11-14 02:30:00,D-292
T-9439,Transfer,4552.95,2025-11-14 11:21:00,D-389
T-9689,Purchase,402.16,2025-11-12 06:32:00,D-351
T-5615,Purchase,259.33,2025-11-09 17:52:00,D-207
T-5132,Withdrawal,910.09,2025-11-06 11:21:00,D-120
T-7681,Purchase,,2025-11-04 20:10:00,
T-6084,Purchase,339.85,2025-11-02 13:31:00,D-357
T-8299,Withdrawal,5145.61,2025-11-05 16:18:00,D-171
T-6322,Purchase,775.99,2025-11-09 04:59:00,D-311
T-5596,Deposit,3082.04,2025-11-11 20:17:00,D-207
T-5132,Purchase,1785.19,2025-11-06 14:09:00,D-486
T-8298,Purchase,2246.11,2025-11-10 01:42:00,D-495
T-9838,Withdrawal,2049.5,2025-11-03 09:09:00,D-435
T-9026,Transfer,5404.28,2025-11-10 20:28:00,D-138
T-9968,Purchase,,2025-11-08 03:32:00,D-112
T-7786,Transfer,6390.67,2025-11-15 06:08:00,D-238
T-7442,Purchase,1465.33,2025-11-05 10:37:00,D-479
T-9689,Transfer,4954.96,2025-11-07 21:37:00,D-167
T-7772,Deposit,152.59,2025-11-06 15:58:00,D-103
T-6834,Purchase,285.32,2025-11-10 21:29:00,D-211
T-7251,Purchase,681.15,2025-11-09 13:22:00,D-298
T-5691,Purchase,1777.66,2025-11-11 00:49:00,D-466
T-6915,Purchase,3968.2,2025-11-02 04:04:00,D-239
T-5688,Deposit,4003.88,2025-11-10 01:52:00,D-200
T-6932,Deposit,3736.17,2025-11-02 01:28:00,D-227
T-7786,,7378.86,2025-11-02 23:12:00,D-127
T-5402,Transfer,6502.23,2025-11-08 03:14:00,D-216
T-7766,Withdrawal,794.08,2025-11-03 23:58:00,D-179
T-7825,Withdrawal,1318.36,2025-11-06 09:30:00,D-403
T-8918,Purchase,710.6,2025-11-04 21:06:00,D-119
T-5941,Withdrawal,2353.38,2025-11-11 00:33:00,D-138
T-8080,Withdrawal,1188.36,2025-11-13 22:23:00,D-330
T-8080,Purchase,1999.18,2025-11-09 06:27:00,D-421
T-5755,Deposit,13933.1,2025-11-03 14:00:00,D-252
T-8741,Purchase,727.97,2025-11-03 07:34:00,D-405
T-5838,Purchase,764.83,2025-11-09 10:21:00,D-199
T-5402,Deposit,,2025-11-07 11:34:00,D-362
T-6882,Transfer,,2025-11-04 22:36:00,D-354
T-5755,Deposit,4287.71,2025-11-12 23:44:00,D-208
T-7744,Transfer,1535.5,2025-11-03 17:49:00,D-297
T-9416,,2081.66,2025-11-04 12:17:00,D-176
T-5187,Purchase,,2025-11-12 15:46:00,D-111
T-6084,Purchase,4749.94,2025-11-11 05:23:00,D-187
T-7608,Purchase,1679.29,2025-11-10 06:29:00,D-148
T-9478,Transfer,2728.83,2025-11-04 08:04:00,D-492
T-6882,Withdrawal,6466.54,2025-11-13 13:22:00,
T-5323,Transfer,3076.59,2025-11-04 07:23:00,D-262
T-8664,,219.78,2025-11-04 11:10:00,D-329
T-5500,Purchase,3281.42,2025-11-13 04:36:00,D-491
T-6381,Purchase,3162.52,2025-11-07 06:51:00,D-197
T-9567,Purchase,860.07,2025-11-09 12:14:00,D-138
T-8511,Purchase,3894.1,2025-11-09 03:42:00,D-332
T-5706,Deposit,178.61,2025-11-09 10:33:00,D-170
T-5121,,2020.83,2025-11-13 05:56:00,D-348
T-5277,Deposit,1185.24,2025-11-09 11:25:00,D-218
T-8715,Purchase,1061.89,2025-11-05 08:17:00,D-437
T-9651,Deposit,3016.66,2025-11-03 23:33:00,D-455
T-5352,Transfer,2157.65,2025-11-03 14:18:00,D-431
T-8831,Transfer,2617.91,2025-11-11 03:07:00,D-145
T-6200,Purchase,1625.52,2025-11-06 10:33:00,D-234
T-9024,Withdrawal,5012.51,2025-11-13 22:23:00,D-378
T-7686,Deposit,1116.48,2025-11-15 09:01:00,D-111
T-5774,Transfer,7137.03,2025-11-11 04:22:00,D-476
T-8522,Purchase,5370.88,2025-11-04 07:21:00,D-213
T-6678,Purchase,2810.04,2025-11-10 02:30:00,D-281
T-5706,Purchase,403.82,2025-11-05 14:34:00,D-280
T-9478,Withdrawal,2050.57,2025-11-13 00:56:00,D-389
T-5018,Deposit,3647.91,2025-11-08 06:13:00,D-289
T-5201,Purchase,,2025-11-14 11:54:00,D-286
T-7924,Withdrawal,1261.81,2025-11-12 19:22:00,D-232
T-5433,Transfer,8309.87,2025-11-11 19:19:00,D-166
T-6875,Purchase,438.59,2025-11-12 08:20:00,D-364
T-5214,,,2025-11-07 03:45:00,D-404
T-7322,Transfer,13397.11,2025-11-11 15:38:00,D-421
T-5309,Transfer,1094.39,2025-11-13 11:16:00,D-489
T-9456,Purchase,,2025-11-09 07:44:00,D-184
T-6932,Purchase,4769.94,2025-11-03 15:20:00,D-243
T-9037,,545.36,2025-11-15 18:28:00,D-428
T-9854,Purchase,3186.84,2025-11-15 13:50:00,D-458
T-9376,Purchase,2460.52,2025-11-06 06:50:00,D-278
T-5691,Purchase,3299.97,2025-11-10 18:46:00,D-276
T-7322,Purchase,3338.55,2025-11-04 08:13:00,
T-9255,Purchase,3347.25,2025-11-01 07:07:00,D-343
T-8794,Purchase,688.42,2025-11-15 02:15:00,D-154
T-6605,Purchase,1086.29,2025-11-14 08:52:00,D-451
T-9180,Purchase,2495.33,2025-11-05 22:51:00,D-254
T-8548,Withdrawal,1770.44,2025-11-11 15:18:00,D-168
T-5391,Deposit,,2025-11-03 13:36:00,D-123
T-5391,Purchase,498.6,2025-11-04 22:14:00,D-281
T-5126,Purchase,9204.74,2025-11-13 07:09:00,
T-9024,Deposit,504.95,2025-11-14 06:52:00,D-440
T-6400,Transfer,818.86,2025-11-01 22:47:00,D-363
T-9854,Purchase,1819.16,2025-11-05 06:00:00,D-426
T-6400,Deposit,4160.21,2025-11-12 19:39:00,D-289
T-7408,Withdrawal,746.51,2025-11-15 16:28:00,D-389
T-6200,Purchase,3937.98,2025-11-13 22:51:00,D-207
T-9245,Transfer,2305.45,2025-11-10 06:31:00,D-406
T-5608,Purchase,4680.77,2025-11-03 14:04:00,D-423
T-9689,Purchase,,2025-11-06 22:55:00,D-463
T-7251,Withdrawal,5480.85,2025-11-13 03:13:00,D-161
T-8116,Purchase,,2025-11-05 06:17:00,
T-5974,Purchase,1679.42,2025-11-05 05:20:00,D-204
T-6466,Purchase,3869.6,2025-11-08 07:16:00,D-347
T-6381,Withdrawal,637.78,2025-11-10 10:24:00,D-176
T-7322,Deposit,16042.51,2025-11-12 05:05:00,D-236
T-5520,Purchase,1911.44,2025-11-14 10:51:00,D-424
T-5238,Purchase,459.9,2025-11-03 08:20:00,
T-5187,Purchase,2737.24,2025-11-01 18:10:00,D-110
T-7766,Withdrawal,423.99,2025-11-06 09:12:00,D-360
T-8240,Transfer,1917.82,2025-11-09 19:21:00,D-325
T-7049,Transfer,3493.76,2025-11-12 14:26:00,
T-8683,Purchase,683.13,2025-11-05 12:06:00,D-222
T-8532,Transfer,2931.05,2025-11-07 02:47:00,D-265
T-9037,Transfer,6566.02,2025-11-11 09:23:00,
T-9567,Purchase,3727.81,2025-11-04 06:14:00,D-458
T-9567,Purchase,688.52,2025-11-12 22:27:00,D-110
T-7861,Transfer,14248.15,2025-11-11 00:28:00,
T-7332,Deposit,2267.36,2025-11-02 12:28:00,D-161
T-6882,Withdrawal,,2025-11-06 07:20:00,D-316
T-8918,Withdrawal,1910.37,2025-11-11 09:36:00,D-164
T-7608,Purchase,6809.93,2025-11-02 10:45:00,D-122
T-6176,,5914.23,2025-11-14 17:38:00,D-272
T-9961,Withdrawal,4884.85,2025-11-02 09:24:00,D-355
T-8489,Purchase,,2025-11-05 12:04:00,D-285
T-9567,Withdrawal,5173.7,2025-11-10 09:01:00,D-319
T-7199,Deposit,2721.18,2025-11-15 04:56:00,D-338
T-5277,Withdrawal,1621.57,2025-11-11 03:28:00,D-302
T-7744,Deposit,522.46,2025-11-02 08:18:00,D-370
T-6451,Withdrawal,2619.95,2025-11-15 07:32:00,D-490
T-9867,Purchase,1533.63,2025-11-12 08:54:00,D-270
T-7608,Purchase,273.31,2025-11-13 11:02:00,D-452
T-9442,Purchase,926.66,2025-11-11 20:09:00,D-146
T-9690,Purchase,1765.23,2025-11-12 02:39:00,D-222
T-8149,,877.66,2025-11-04 14:10:00,D-456
T-8299,Purchase,480.06,2025-11-09 19:34:00,D-373
T-5706,Purchase,6572.96,2025-11-02 06:04:00,
T-5691,Purchase,2486.06,2025-11-14 23:22:00,D-199
T-6605,Purchase,654.49,2025-11-08 13:29:00,D-403
T-9156,Purchase,,2025-11-13 01:13:00,D-399
T-8263,Transfer,3146.51,2025-11-13 11:15:00,D-202
T-5114,Withdrawal,2031.08,2025-11-07 19:18:00,D-395
T-6136,Purchase,3970.79,2025-11-09 14:53:00,D-367
T-9205,,2099.65,2025-11-03 10:16:00,D-164
T-7049,,1577.6,2025-11-03 06:38:00,
T-5638,Purchase,1543.82,2025-11-12 22:54:00,
T-8081,Purchase,797.18,2025-11-12 13:48:00,D-173
T-9697,Transfer,4649.83,2025-11-10 03:34:00,
T-8263,Purchase,1204.15,2025-11-02 14:30:00,
T-6084,Withdrawal,,2025-11-04 09:02:00,D-163
T-8665,,7969.32,2025-11-05 20:49:00,D-122
T-6787,Transfer,2241.22,2025-11-01 07:38:00,D-227
T-8489,Transfer,4486.3,2025-11-12 05:07:00,D-494
T-7710,Withdrawal,6969.4,2025-11-05 08:40:00,
T-7990,,294.04,2025-11-03 12:42:00,D-198
T-8794,Purchase,2519.45,2025-11-04 22:39:00,D-470
T-8511,Purchase,1377.53,2025-11-08 13:35:00,D-479
T-7515,,13251.3,2025-11-08 19:12:00,D-200
T-5688,Withdrawal,4429.21,2025-11-07 11:46:00,D-176
T-9854,Deposit,1578.92,2025-11-02 05:28:00,D-137
T-7332,Purchase,1336.87,2025-11-02 15:24:00,D-206
T-5540,Purchase,3518.12,2025-11-04 20:38:00,D-395
T-8741,Purchase,4063.79,2025-11-06 06:03:00,
T-8080,,1520.5,2025-11-02 10:30:00,D-126
T-5323,Purchase,,2025-11-01 09:15:00,D-381
T-9988,Transfer,824.91,2025-11-09 15:37:00,D-287
T-7686,Withdrawal,4870.33,2025-11-10 03:05:00,D-403
T-6400,Withdrawal,313.05,2025-11-04 12:31:00,D-491
T-6064,Deposit,6952.01,2025-11-01 05:16:00,
T-9689,Transfer,,2025-11-06 18:35:00,D-239
T-6915,Transfer,8639.04,2025-11-03 20:18:00,D-367
T-6405,Purchase,1047.25,2025-11-06 01:26:00,D-277
T-8831,,3232.07,2025-11-15 19:45:00,
T-8259,Withdrawal,1074.48,2025-11-15 10:33:00,
T-9994,Purchase,1387.79,2025-11-14 01:37:00,D-142
T-6529,Transfer,14787.32,2025-11-13 07:58:00,D-326
T-9534,Purchase,2407.08,2025-11-03 17:31:00,D-146
T-8263,Withdrawal,5883.6,2025-11-14 06:34:00,D-197
T-8439,Transfer,1064.04,2025-11-03 22:46:00,D-303
T-9697,Purchase,,2025-11-04 06:19:00,D-358
T-8912,Deposit,2555.58,2025-11-10 05:23:00,D-386
T-7256,Purchase,2503.38,2025-11-13 21:57:00,D-346
T-5201,Withdrawal,,2025-11-07 07:24:00,D-132
T-7786,Transfer,5784.76,2025-11-09 05:05:00,D-241
T-6064,Purchase,4422.33,2025-11-15 09:19:00,D-153
T-7256,Purchase,3898.29,2025-11-11 02:43:00,D-354
T-5750,Purchase,359.44,2025-11-07 04:07:00,D-481
T-7251,Transfer,1056.33,2025-11-08 00:32:00,
T-9221,Purchase,3386.26,2025-11-01 17:09:00,D-177
T-9470,,1193.52,2025-11-03 21:39:00,D-360
T-9221,Transfer,11001.2,2025-11-14 05:14:00,D-438
T-8081,Purchase,1185.78,2025-11-13 11:18:00,D-369
T-5859,Purchase,3699.01,2025-11-06 21:45:00,D-312
T-7251,Transfer,2883.11,2025-11-13 11:07:00,D-326
